_record_id,_dataset_id,_record_type,_version,_is_deleted,chart_record_id,event_date,event_date_accuracy,event_type,event_category,title,description,source_type,verification_status,confidence_tier,privacy_tier
ASTRO-REC-EVNT-000838,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-032042,2012-11-27,exact,spiritual_experience,spiritual,Spiritual awakening,J.K. Rowling - spiritual awakening (2012-11-27),biography,verified_multi_source,estimated,public
ASTRO-REC-EVNT-000755,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-061967,1945-01-18,exact,spiritual_experience,spiritual,Spiritual awakening,John F. Kennedy - spiritual awakening (1945-01-18),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000806,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-024904,1892-04-12,exact,spiritual_initiation,spiritual,guru meeting,Mark Twain - guru meeting (1892-04-12),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000847,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-064861,1915-09-24,exact,spiritual_initiation,spiritual,guru meeting,Marie Curie - guru meeting (1915-09-24),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000752,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-032042,2005-02-05,estimated_year,spiritual_initiation,spiritual,spiritual retreat,J.K. Rowling - spiritual retreat (2005-02-05),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000836,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-015931,1986-10-12,exact,spiritual_milestone,spiritual,Publication of teachings,Angela Merkel - publication of teachings (1986-10-12),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000901,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-012986,1621-07-06,exact,spiritual_initiation,spiritual,initiation ceremony,William Shakespeare - initiation ceremony (1621-07-06),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000875,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-070689,1924-10-12,exact,spiritual_milestone,spiritual,Publication of teachings,Albert Einstein - publication of teachings (1924-10-12),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000763,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-084388,1923-01-06,exact,spiritual_initiation,spiritual,pilgrimage,Nikola Tesla - pilgrimage (1923-01-06),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000834,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-014926,1763-09-26,exact,spiritual_milestone,spiritual,Publication of philosophical work,Wolfgang Mozart - publication of philosophical work (1763-09-26),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000812,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-051753,1872-08-22,exact,spiritual_experience,spiritual,Spiritual awakening,Vincent van Gogh - spiritual awakening (1872-08-22),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000756,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-017576,1628-12-24,exact,spiritual_initiation,spiritual,publication of spiritual work,Rembrandt - publication of spiritual work (1628-12-24),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000754,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-012740,2004-02-10,estimated_year,spiritual_milestone,spiritual,Publication of teachings,Stephen Hawking - publication of teachings (2004-02-10),biography,verified_multi_source,estimated,public
ASTRO-REC-EVNT-000880,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-035650,1921-07-08,exact,spiritual_milestone,spiritual,Publication of philosophical work,Alan Turing - publication of philosophical work (1921-07-08),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000914,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-065954,1952-08-21,exact,spiritual_initiation,spiritual,publication of spiritual work,Nelson Mandela - publication of spiritual work (1952-08-21),biography,verified_multi_source,estimated,public
ASTRO-REC-EVNT-000829,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-013770,1709-05-23,estimated_year,spiritual_milestone,spiritual,Publication of spiritual book,Isaac Newton - publication of spiritual book (1709-05-23),biography,verified_single_source,verified,public
ASTRO-REC-EVNT-000858,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-069350,1936-01-05,exact,spiritual_milestone,spiritual,Publication of spiritual book,Margaret Thatcher - publication of spiritual book (1936-01-05),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000877,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-051353,1992-11-20,exact,spiritual_initiation,spiritual,founding of spiritual movement,Stephen King - founding of spiritual movement (1992-11-20),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000912,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-008028,2000-06-03,exact,spiritual_milestone,spiritual,Publication of philosophical work,Tiger Woods - publication of philosophical work (2000-06-03),biography,verified_single_source,verified,public
ASTRO-REC-EVNT-000781,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-026060,1900-05-04,exact,spiritual_milestone,spiritual,Publication of teachings,Winston Churchill - publication of teachings (1900-05-04),biography,verified_single_source,verified,public
ASTRO-REC-EVNT-000832,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-090638,1503-01-18,exact,spiritual_initiation,spiritual,publication of spiritual work,Michelangelo - publication of spiritual work (1503-01-18),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000803,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-004809,1919-11-06,exact,spiritual_experience,spiritual,Spiritual awakening,Walt Disney - spiritual awakening (1919-11-06),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000835,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-006582,2007-04-23,exact,spiritual_experience,spiritual,Spiritual awakening,Christopher Nolan - spiritual awakening (2007-04-23),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000779,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-073997,1949-04-04,exact,spiritual_experience,spiritual,Spiritual awakening,Warren Buffett - spiritual awakening (1949-04-04),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000915,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-062266,1984-06-03,exact,spiritual_milestone,spiritual,Publication of philosophical work,Oprah Winfrey - publication of philosophical work (1984-06-03),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000830,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-076229,1939-06-03,estimated_year,spiritual_milestone,spiritual,Publication of spiritual book,Stanley Kubrick - publication of spiritual book (1939-06-03),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000761,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-015931,1980-10-21,estimated_year,spiritual_milestone,spiritual,Publication of teachings,Angela Merkel - publication of teachings (1980-10-21),biography,verified_single_source,verified,public
ASTRO-REC-EVNT-000739,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-017676,1985-10-11,exact,spiritual_experience,spiritual,Spiritual awakening,Barack Obama - spiritual awakening (1985-10-11),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000768,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-087722,1929-10-27,estimated_year,spiritual_experience,spiritual,Spiritual awakening,Ernest Hemingway - spiritual awakening (1929-10-27),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000872,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-001598,1972-10-09,exact,spiritual_experience,spiritual,Spiritual awakening,Martin Scorsese - spiritual awakening (1972-10-09),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000743,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-051353,1977-03-27,estimated_year,spiritual_initiation,spiritual,publication of spiritual work,Stephen King - publication of spiritual work (1977-03-27),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000742,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-066665,1597-01-21,exact,spiritual_experience,spiritual,Spiritual awakening,Galileo Galilei - spiritual awakening (1597-01-21),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000745,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-072532,1966-09-08,exact,spiritual_experience,spiritual,Spiritual awakening,Frida Kahlo - spiritual awakening (1966-09-08),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000911,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-061967,1984-01-12,estimated_year,spiritual_initiation,spiritual,spiritual retreat,John F. Kennedy - spiritual retreat (1984-01-12),biography,verified_single_source,verified,public
ASTRO-REC-EVNT-000757,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-035152,1961-08-21,exact,spiritual_experience,spiritual,Spiritual awakening,Bill Gates - spiritual awakening (1961-08-21),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000905,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-020446,1979-02-11,exact,spiritual_milestone,spiritual,Publication of teachings,Toni Morrison - publication of teachings (1979-02-11),biography,verified_single_source,verified,public
ASTRO-REC-EVNT-000750,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-027023,2003-06-23,exact,spiritual_milestone,spiritual,Publication of philosophical work,Lionel Messi - publication of philosophical work (2003-06-23),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000862,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-017676,1967-10-07,exact,spiritual_experience,spiritual,Spiritual awakening,Barack Obama - spiritual awakening (1967-10-07),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000909,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-017676,2001-02-16,exact,spiritual_initiation,spiritual,founding of spiritual movement,Barack Obama - founding of spiritual movement (2001-02-16),news_archive,verified_multi_source,verified,public
ASTRO-REC-EVNT-000839,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-051353,1967-02-09,exact,spiritual_experience,spiritual,Spiritual awakening,Stephen King - spiritual awakening (1967-02-09),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000786,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-036634,1954-12-11,exact,spiritual_experience,spiritual,Spiritual awakening,Elvis Presley - spiritual awakening (1954-12-11),biography,verified_single_source,verified,public
ASTRO-REC-EVNT-000897,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-090638,1497-12-17,exact,spiritual_initiation,spiritual,spiritual retreat,Michelangelo - spiritual retreat (1497-12-17),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000746,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-051353,1973-04-10,exact,spiritual_initiation,spiritual,pilgrimage,Stephen King - pilgrimage (1973-04-10),biography,verified_single_source,estimated,public
ASTRO-REC-EVNT-000833,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-001598,1995-01-03,estimated_year,spiritual_milestone,spiritual,Publication of philosophical work,Martin Scorsese - publication of philosophical work (1995-01-03),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000892,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-013264,2005-07-03,exact,spiritual_initiation,spiritual,guru meeting,Usain Bolt - guru meeting (2005-07-03),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000778,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-083863,1944-01-14,exact,spiritual_initiation,spiritual,pilgrimage,Martin Luther King Jr. - pilgrimage (1944-01-14),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000805,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-027023,2016-10-17,estimated_year,spiritual_initiation,spiritual,spiritual retreat,Lionel Messi - spiritual retreat (2016-10-17),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000865,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-006582,2002-03-09,estimated_year,spiritual_initiation,spiritual,pilgrimage,Christopher Nolan - pilgrimage (2002-03-09),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000800,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-060447,1822-07-23,exact,spiritual_experience,spiritual,Spiritual awakening,Ludwig van Beethoven - spiritual awakening (1822-07-23),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000760,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-072690,1921-04-14,exact,spiritual_initiation,spiritual,initiation ceremony,Babe Ruth - initiation ceremony (1921-04-14),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000790,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-030234,1899-07-06,exact,spiritual_initiation,spiritual,guru meeting,Mahatma Gandhi - guru meeting (1899-07-06),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000827,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-047357,1998-04-02,exact,spiritual_initiation,spiritual,spiritual retreat,Joe Biden - spiritual retreat (1998-04-02),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000823,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-093056,1964-09-24,exact,spiritual_milestone,spiritual,Publication of spiritual book,Steve Jobs - publication of spiritual book (1964-09-24),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000884,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-092344,2002-01-04,exact,spiritual_experience,spiritual,Spiritual awakening,Simone Biles - spiritual awakening (2002-01-04),biography,verified_single_source,verified,public
ASTRO-REC-EVNT-000751,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-088762,1981-04-07,exact,spiritual_experience,spiritual,Spiritual awakening,Quentin Tarantino - spiritual awakening (1981-04-07),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000826,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-051753,1864-06-16,exact,spiritual_experience,spiritual,Spiritual awakening,Vincent van Gogh - spiritual awakening (1864-06-16),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000855,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-026060,1935-03-05,exact,spiritual_initiation,spiritual,publication of spiritual work,Winston Churchill - publication of spiritual work (1935-03-05),biography,verified_single_source,verified,public
ASTRO-REC-EVNT-000841,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-051353,1959-03-17,estimated_year,spiritual_initiation,spiritual,guru meeting,Stephen King - guru meeting (1959-03-17),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000770,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-064384,2014-05-22,estimated_year,spiritual_milestone,spiritual,Publication of teachings,Bob Dylan - publication of teachings (2014-05-22),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000843,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-067019,1994-05-01,exact,spiritual_milestone,spiritual,Publication of spiritual book,Serena Williams - publication of spiritual book (1994-05-01),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000787,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-098082,1981-09-11,exact,spiritual_milestone,spiritual,Publication of spiritual book,Andy Warhol - publication of spiritual book (1981-09-11),biography,verified_multi_source,estimated,public
ASTRO-REC-EVNT-000907,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-017676,1998-09-24,exact,spiritual_milestone,spiritual,Publication of philosophical work,Barack Obama - publication of philosophical work (1998-09-24),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000759,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-073997,1948-08-15,estimated_year,spiritual_experience,spiritual,Spiritual awakening,Warren Buffett - spiritual awakening (1948-08-15),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000894,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-031900,1950-08-05,estimated_year,spiritual_milestone,spiritual,Publication of philosophical work,Gabriel Garcia Marquez - publication of philosophical work (1950-08-05),biography,verified_single_source,verified,public
ASTRO-REC-EVNT-000748,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-066665,1593-09-10,estimated_year,spiritual_initiation,spiritual,founding of spiritual movement,Galileo Galilei - founding of spiritual movement (1593-09-10),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000840,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-031900,1981-05-05,estimated_year,spiritual_experience,spiritual,Spiritual awakening,Gabriel Garcia Marquez - spiritual awakening (1981-05-05),biography,verified_multi_source,estimated,public
ASTRO-REC-EVNT-000819,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-012986,1587-04-16,exact,spiritual_experience,spiritual,Spiritual awakening,William Shakespeare - spiritual awakening (1587-04-16),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000794,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-060935,1972-07-02,estimated_year,spiritual_experience,spiritual,Spiritual awakening,Madonna - spiritual awakening (1972-07-02),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000771,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-032042,1976-09-25,estimated_year,spiritual_initiation,spiritual,spiritual retreat,J.K. Rowling - spiritual retreat (1976-09-25),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000808,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-032042,2009-11-22,estimated_year,spiritual_milestone,spiritual,Publication of philosophical work,J.K. Rowling - publication of philosophical work (2009-11-22),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000767,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-006582,2008-06-19,estimated_year,spiritual_initiation,spiritual,spiritual retreat,Christopher Nolan - spiritual retreat (2008-06-19),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000895,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-061967,1946-12-01,exact,spiritual_initiation,spiritual,pilgrimage,John F. Kennedy - pilgrimage (1946-12-01),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000811,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-027023,2024-01-05,exact,spiritual_experience,spiritual,Spiritual awakening,Lionel Messi - spiritual awakening (2024-01-05),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000821,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-019559,1829-12-07,estimated_year,spiritual_experience,spiritual,Spiritual awakening,Ada Lovelace - spiritual awakening (1829-12-07),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000873,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-068388,1957-05-28,exact,spiritual_milestone,spiritual,Publication of philosophical work,Jackie Robinson - publication of philosophical work (1957-05-28),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000863,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-098082,1960-08-02,exact,spiritual_milestone,spiritual,Publication of spiritual book,Andy Warhol - publication of spiritual book (1960-08-02),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000822,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-063249,1966-11-28,exact,spiritual_experience,spiritual,Spiritual awakening,Muhammad Ali - spiritual awakening (1966-11-28),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000765,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-035650,1974-04-05,estimated_year,spiritual_initiation,spiritual,spiritual retreat,Alan Turing - spiritual retreat (1974-04-05),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000818,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-012986,1620-11-26,exact,spiritual_milestone,spiritual,Publication of teachings,William Shakespeare - publication of teachings (1620-11-26),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000891,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-067019,2024-11-11,exact,spiritual_milestone,spiritual,Publication of spiritual book,Serena Williams - publication of spiritual book (2024-11-11),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000900,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-097019,1931-01-08,exact,spiritual_milestone,spiritual,Publication of teachings,Georgia O'Keeffe - publication of teachings (1931-01-08),biography,verified_multi_source,verified,public
