_record_id,_dataset_id,_record_type,_version,_is_deleted,chart_record_id,event_date,event_date_accuracy,event_type,event_category,title,description,source_type,verification_status,confidence_tier,privacy_tier
ASTRO-REC-EVNT-000595,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-051353,1987-08-02,estimated_year,financial_milestone,wealth,founding of company,Stephen King - founding of company (1987-08-02),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000643,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-041303,1937-11-11,estimated_year,financial_milestone,wealth,Philanthropic charitable foundation,Salvador Dali - philanthropic charitable foundation (1937-11-11),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000648,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-028853,1871-06-06,exact,financial_milestone,wealth,bankruptcy,Claude Monet - bankruptcy (1871-06-06),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000720,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-041303,1973-06-22,estimated_year,financial_milestone,wealth,Philanthropic charitable foundation,Salvador Dali - philanthropic charitable foundation (1973-06-22),news_archive,verified_multi_source,verified,public
ASTRO-REC-EVNT-000646,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-015931,1984-04-21,exact,financial_milestone,wealth,Philanthropic giving,Angela Merkel - philanthropic giving (1984-04-21),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000689,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-015931,1971-08-14,estimated_year,financial_gain,wealth,First major {source},Angela Merkel - first major {source} (1971-08-14),biography,verified_single_source,verified,public
ASTRO-REC-EVNT-000564,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-003331,1961-02-24,exact,financial_milestone,wealth,Philanthropic giving,Kathryn Bigelow - philanthropic giving (1961-02-24),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000622,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-007439,2022-03-17,exact,financial_milestone,wealth,stock market crash,Michael Jordan - stock market crash (2022-03-17),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000551,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-083445,2020-02-21,exact,financial_milestone,wealth,acquisition,Michael Jackson - acquisition (2020-02-21),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000570,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-014926,1781-07-19,exact,financial_milestone,wealth,Philanthropic giving,Wolfgang Mozart - philanthropic giving (1781-07-19),news_archive,verified_single_source,verified,public
ASTRO-REC-EVNT-000579,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-035650,1946-02-03,exact,financial_gain,wealth,First major {source},Alan Turing - first major {source} (1946-02-03),biography,verified_single_source,verified,public
ASTRO-REC-EVNT-000693,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-076229,1966-05-14,exact,financial_milestone,wealth,Philanthropic philanthropic work,Stanley Kubrick - philanthropic philanthropic work (1966-05-14),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000599,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-017676,1995-12-05,exact,financial_gain,wealth,First major {source},Barack Obama - first major {source} (1995-12-05),biography,verified_multi_source,estimated,public
ASTRO-REC-EVNT-000640,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-073767,1848-07-16,exact,financial_milestone,wealth,merger,Abraham Lincoln - merger (1848-07-16),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000575,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-030234,1916-12-02,exact,financial_milestone,wealth,Philanthropic charitable foundation,Mahatma Gandhi - philanthropic charitable foundation (1916-12-02),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000647,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-089421,2008-08-16,estimated_year,financial_gain,wealth,First major {source},Greta Gerwig - first major {source} (2008-08-16),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000586,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-092344,2019-05-04,estimated_year,financial_milestone,wealth,stock market crash,Simone Biles - stock market crash (2019-05-04),biography,verified_single_source,estimated,public
ASTRO-REC-EVNT-000677,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-065954,1972-08-05,exact,financial_gain,wealth,First major {source},Nelson Mandela - first major {source} (1972-08-05),biography,verified_single_source,verified,public
ASTRO-REC-EVNT-000690,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-030234,1897-12-25,exact,financial_milestone,wealth,Philanthropic philanthropic work,Mahatma Gandhi - philanthropic philanthropic work (1897-12-25),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000715,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-060447,1795-08-18,exact,financial_milestone,wealth,IPO,Ludwig van Beethoven - ipo (1795-08-18),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000572,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-049048,1984-06-10,exact,financial_gain,wealth,First major {source},Elon Musk - first major {source} (1984-06-10),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000555,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-064861,1912-01-10,estimated_year,financial_gain,wealth,First major {source},Marie Curie - first major {source} (1912-01-10),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000610,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-013264,1997-04-17,estimated_year,financial_milestone,wealth,first million,Usain Bolt - first million (1997-04-17),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000603,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-017576,1678-09-23,exact,financial_gain,wealth,First major {source},Rembrandt - first major {source} (1678-09-23),biography,verified_single_source,verified,public
ASTRO-REC-EVNT-000627,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-024904,1904-11-11,exact,financial_milestone,wealth,first million,Mark Twain - first million (1904-11-11),news_archive,verified_multi_source,verified,public
ASTRO-REC-EVNT-000727,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-035650,1933-12-03,exact,financial_milestone,wealth,Philanthropic giving,Alan Turing - philanthropic giving (1933-12-03),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000651,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-017576,1629-12-16,exact,financial_milestone,wealth,bankruptcy,Rembrandt - bankruptcy (1629-12-16),biography,verified_single_source,verified,public
ASTRO-REC-EVNT-000673,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-024904,1853-03-03,estimated_year,financial_milestone,wealth,Philanthropic charitable foundation,Mark Twain - philanthropic charitable foundation (1853-03-03),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000695,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-087722,1953-04-10,exact,financial_milestone,wealth,Philanthropic charitable foundation,Ernest Hemingway - philanthropic charitable foundation (1953-04-10),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000620,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-062266,1983-08-11,estimated_year,financial_milestone,wealth,stock market crash,Oprah Winfrey - stock market crash (1983-08-11),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000688,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-041303,1919-12-10,estimated_year,financial_milestone,wealth,Philanthropic charitable foundation,Salvador Dali - philanthropic charitable foundation (1919-12-10),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000588,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-019529,1947-12-04,estimated_year,financial_gain,wealth,First major {source},Alfred Hitchcock - first major {source} (1947-12-04),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000711,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-030234,1915-07-19,exact,financial_gain,wealth,First major {source},Mahatma Gandhi - first major {source} (1915-07-19),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000553,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-013770,1669-01-11,estimated_year,financial_gain,wealth,First major {source},Isaac Newton - first major {source} (1669-01-11),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000631,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-013770,1714-03-19,exact,financial_milestone,wealth,Philanthropic philanthropic work,Isaac Newton - philanthropic philanthropic work (1714-03-19),news_archive,verified_multi_source,verified,public
ASTRO-REC-EVNT-000585,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-004809,1929-03-07,exact,financial_gain,wealth,First major {source},Walt Disney - first major {source} (1929-03-07),biography,verified_single_source,verified,public
ASTRO-REC-EVNT-000669,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-047357,1957-05-15,exact,financial_milestone,wealth,founding of company,Joe Biden - founding of company (1957-05-15),biography,verified_multi_source,estimated,public
ASTRO-REC-EVNT-000653,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-030234,1904-03-28,exact,financial_milestone,wealth,Philanthropic charitable foundation,Mahatma Gandhi - philanthropic charitable foundation (1904-03-28),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000654,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-012740,1982-01-02,exact,financial_gain,wealth,First major {source},Stephen Hawking - first major {source} (1982-01-02),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000583,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-060935,1979-04-16,exact,financial_milestone,wealth,IPO,Madonna - ipo (1979-04-16),biography,verified_multi_source,estimated,public
ASTRO-REC-EVNT-000633,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-049048,1980-11-07,estimated_year,financial_milestone,wealth,founding of company,Elon Musk - founding of company (1980-11-07),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000649,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-065954,1948-05-23,estimated_year,financial_gain,wealth,First major {source},Nelson Mandela - first major {source} (1948-05-23),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000611,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-090638,1504-07-07,exact,financial_milestone,wealth,acquisition,Michelangelo - acquisition (1504-07-07),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000556,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-073767,1842-02-26,exact,financial_milestone,wealth,billionaire status,Abraham Lincoln - billionaire status (1842-02-26),biography,verified_single_source,verified,public
ASTRO-REC-EVNT-000605,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-061967,1930-12-05,exact,financial_milestone,wealth,merger,John F. Kennedy - merger (1930-12-05),biography,verified_single_source,verified,public
ASTRO-REC-EVNT-000725,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-065954,1961-12-08,exact,financial_milestone,wealth,first million,Nelson Mandela - first million (1961-12-08),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000730,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-081846,1483-09-15,exact,financial_milestone,wealth,bankruptcy,Leonardo da Vinci - bankruptcy (1483-09-15),biography,verified_single_source,verified,public
ASTRO-REC-EVNT-000619,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-070095,1862-11-16,exact,financial_milestone,wealth,inheritance,John D. Rockefeller - inheritance (1862-11-16),biography,verified_single_source,verified,public
ASTRO-REC-EVNT-000650,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-032042,2006-02-01,estimated_year,financial_milestone,wealth,stock market crash,J.K. Rowling - stock market crash (2006-02-01),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000687,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-081846,1515-02-04,estimated_year,financial_milestone,wealth,Philanthropic giving,Leonardo da Vinci - philanthropic giving (1515-02-04),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000589,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-014543,1987-06-03,exact,financial_milestone,wealth,Philanthropic philanthropic work,James Cameron - philanthropic philanthropic work (1987-06-03),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000672,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-093056,1965-07-23,exact,financial_milestone,wealth,Philanthropic philanthropic work,Steve Jobs - philanthropic philanthropic work (1965-07-23),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000703,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-097019,1952-01-24,exact,financial_milestone,wealth,Philanthropic charitable foundation,Georgia O'Keeffe - philanthropic charitable foundation (1952-01-24),news_archive,verified_multi_source,verified,public
ASTRO-REC-EVNT-000699,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-087722,1922-11-26,estimated_year,financial_milestone,wealth,Philanthropic philanthropic work,Ernest Hemingway - philanthropic philanthropic work (1922-11-26),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000662,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-025975,1984-08-22,exact,financial_milestone,wealth,IPO,Jeff Bezos - ipo (1984-08-22),biography,verified_single_source,verified,public
ASTRO-REC-EVNT-000614,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-072532,1943-11-04,exact,financial_milestone,wealth,Philanthropic philanthropic work,Frida Kahlo - philanthropic philanthropic work (1943-11-04),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000626,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-060447,1805-10-01,estimated_year,financial_milestone,wealth,billionaire status,Ludwig van Beethoven - billionaire status (1805-10-01),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000624,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-051353,1979-06-12,exact,financial_gain,wealth,First major {source},Stephen King - first major {source} (1979-06-12),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000601,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-092344,2012-11-26,exact,financial_milestone,wealth,Philanthropic philanthropic work,Simone Biles - philanthropic philanthropic work (2012-11-26),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000686,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-061967,1950-08-09,estimated_year,financial_milestone,wealth,IPO,John F. Kennedy - ipo (1950-08-09),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000612,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-072690,1945-05-18,estimated_year,financial_gain,wealth,First major {source},Babe Ruth - first major {source} (1945-05-18),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000691,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-015931,1985-07-15,estimated_year,financial_milestone,wealth,Philanthropic philanthropic work,Angela Merkel - philanthropic philanthropic work (1985-07-15),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000580,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-073767,1845-03-28,exact,financial_milestone,wealth,Philanthropic giving,Abraham Lincoln - philanthropic giving (1845-03-28),biography,verified_single_source,verified,public
ASTRO-REC-EVNT-000670,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-027023,2010-10-02,exact,financial_gain,wealth,First major {source},Lionel Messi - first major {source} (2010-10-02),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000652,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-025975,1995-03-01,exact,financial_milestone,wealth,bankruptcy,Jeff Bezos - bankruptcy (1995-03-01),biography,verified_single_source,verified,public
ASTRO-REC-EVNT-000706,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-022350,1955-01-14,exact,financial_milestone,wealth,stock market crash,Steven Spielberg - stock market crash (1955-01-14),news_archive,verified_multi_source,verified,public
ASTRO-REC-EVNT-000630,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-068388,1951-11-18,exact,financial_milestone,wealth,billionaire status,Jackie Robinson - billionaire status (1951-11-18),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000618,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-051353,1993-03-10,exact,financial_gain,wealth,First major {source},Stephen King - first major {source} (1993-03-10),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000709,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-001598,1988-09-03,exact,financial_milestone,wealth,Philanthropic philanthropic work,Martin Scorsese - philanthropic philanthropic work (1988-09-03),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000634,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-060447,1784-04-01,exact,financial_milestone,wealth,stock market crash,Ludwig van Beethoven - stock market crash (1784-04-01),biography,verified_single_source,verified,public
ASTRO-REC-EVNT-000683,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-025975,2019-08-26,estimated_year,financial_gain,wealth,First major {source},Jeff Bezos - first major {source} (2019-08-26),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000616,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-035152,1990-11-20,estimated_year,financial_milestone,wealth,inheritance,Bill Gates - inheritance (1990-11-20),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000552,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-017576,1626-08-13,exact,financial_milestone,wealth,Philanthropic philanthropic work,Rembrandt - philanthropic philanthropic work (1626-08-13),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000615,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-051753,1881-04-11,exact,financial_milestone,wealth,acquisition,Vincent van Gogh - acquisition (1881-04-11),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000692,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-027023,1997-06-11,exact,financial_gain,wealth,First major {source},Lionel Messi - first major {source} (1997-06-11),biography,verified_multi_source,verified,public
